facility_id,day,beds_occupied,beds_available,total_staff,patient_load,occupancy_ratio,staff_to_patient_ratio,overload_flag,occupancy_7d_avg,occupancy_14d_avg
HF_L5_002,2024-02-16,7800.0,4173,2574,50324.0,1.8691588785046729,0.0511475409836065,1,1.8595107919543548,1.924200498899276
HF_L5_002,2024-02-17,2660.0,1300,1140,24064.0,2.046153846153846,0.0473717016413879,1,2.0174901260530915,1.9912226923920573
HF_L5_002,2024-02-18,4216.0,4371,1705,44716.0,0.9645390070921984,0.0381286758950734,1,1.9818120250254467,1.940584808058993
HF_L5_002,2024-02-19,8274.0,3948,2058,50112.0,2.095744680851064,0.0410671881547702,1,1.9712041222898844,1.8715995380098929
HF_L5_002,2024-02-20,3780.0,3159,1755,30324.0,1.1965811965811963,0.0578730420445177,1,1.7913506424364043,1.7994849401220991
HF_L5_002,2024-02-21,8225.0,2835,2100,40992.0,2.9012345679012346,0.0512282584831556,1,1.9815019466227963,1.8881859599825392
HF_L5_002,2024-02-22,4850.0,2650,2125,32640.0,1.830188679245283,0.0651021721148249,1,1.8433715509042137,1.8552924603273024
HF_L5_002,2024-02-23,7200.0,3648,2432,39788.0,1.973684210526316,0.0611224207695594,1,1.85830374119302,1.8589072665736877
HF_L5_002,2024-02-24,5495.0,3500,3255,45180.0,1.57,0.0720435581328434,1,1.7902817631710417,1.9038859446120668
HF_L5_002,2024-02-25,7347.0,3689,2077,35352.0,1.9915966386554624,0.0587503182191044,1,1.9370042819657936,1.9594081534956205
HF_L5_002,2024-02-26,3312.0,3336,1560,24968.0,0.9928057553956836,0.062477472065361,1,1.7794415783293107,1.8753228503095976
HF_L5_002,2024-02-27,6324.0,3740,1904,44616.0,1.690909090909091,0.0426743169643857,1,1.8500598489475808,1.820705245691993
HF_L5_002,2024-02-28,6900.0,2880,2130,34460.0,2.395833333333333,0.0618090014799338,1,1.7778596725807383,1.879680809601768
HF_L5_002,2024-02-29,6685.0,4235,2170,43784.0,1.578512396694215,0.0495603517186251,1,1.7419059179305858,1.7926387344173995
HF_L5_002,2024-03-01,8946.0,3906,3150,53808.0,2.290322580645161,0.058540392871081,1,1.7871399708047069,1.8227218559988632
HF_L5_002,2024-03-02,3325.0,2400,1275,32060.0,1.3854166666666667,0.0397679423598764,1,1.760770923185659,1.7755263431783503
HF_L5_002,2024-03-03,8148.0,3304,980,34416.0,2.4661016949152543,0.0284743004910364,1,1.8285573597942009,1.8827808208799968
HF_L5_002,2024-03-04,8228.0,3468,2210,47916.0,2.372549019607843,0.0461214182857858,1,2.025663540395938,1.902552559362624
HF_L5_002,2024-03-05,3164.0,3080,1568,42944.0,1.0272727272727271,0.0365118174409127,1,1.930858345590743,1.8904590972691624
HF_L5_002,2024-03-06,5656.0,3192,1848,33756.0,1.7719298245614037,0.0547442012027135,1,1.8417292729090389,1.8097944727448885
HF_L5_002,2024-03-07,5724.0,3600,2664,47276.0,1.59,0.0563487530934704,1,1.84337035909558,1.7926381385130823
HF_L5_002,2024-03-08,8704.0,3424,2272,38012.0,2.542056074766355,0.0597690263857101,1,1.879332286827179,1.833236128815943
HF_L5_002,2024-03-09,5742.0,3333,2079,38628.0,1.7227722772277227,0.0538196691604752,1,1.9275259454787577,1.8441484343322083
HF_L5_002,2024-03-10,8240.0,4520,2280,48632.0,1.823008849557522,0.0468817469619394,1,1.835655538999082,1.8321064493966412
HF_L5_002,2024-03-11,5256.0,2376,1332,22952.0,2.212121212121212,0.0580316298523068,1,1.8127372807867064,1.919200410591322
HF_L5_002,2024-03-12,6480.0,2322,1782,33744.0,2.7906976744186047,0.0528078233812416,1,2.0646551303789744,1.9977567379848584
HF_L5_002,2024-03-13,9372.0,3366,2838,46788.0,2.784313725490196,0.0606552822244544,1,2.2092814019402303,2.025505337424635
HF_L5_002,2024-03-14,5858.0,3248,1421,37032.0,1.8035714285714288,0.038371182458888,1,2.239791606021863,2.041580982558721
HF_L5_002,2024-03-15,8160.0,3808,2240,44388.0,2.142857142857143,0.0504629525332852,1,2.1827631871776902,2.0310477370024342
HF_L5_002,2024-03-16,4617.0,2889,2106,27956.0,1.5981308411214954,0.0753299710269342,1,2.1649572677339437,2.0462416066063507
HF_L5_002,2024-03-17,6699.0,2970,1848,37160.0,2.2555555555555555,0.0497295551788165,1,2.226749654305091,2.0312025966520864
HF_L5_002,2024-03-18,5356.0,1664,1404,29656.0,3.21875,0.0473412685032201,1,2.3705537668592034,2.091645523822955
HF_L5_002,2024-03-19,7504.0,2604,1372,32708.0,2.881720430107527,0.0419456418722675,1,2.3835570176719068,2.2241060740254404
HF_L5_002,2024-03-20,7956.0,3744,2613,45588.0,2.125,0.05731645791748,1,2.289369342601878,2.2493253722710547
HF_L5_002,2024-03-21,8424.0,3852,1692,38832.0,2.1869158878504678,0.0435711894522699,1,2.3441328367845986,2.2919622214032307
HF_L5_002,2024-03-22,6235.0,3016,1856,34932.0,2.0673076923076925,0.0531302779606675,1,2.333340058134677,2.258051622656183
HF_L5_002,2024-03-23,6290.0,3196,2312,39892.0,1.9680851063829787,0.0579550297044594,1,2.386190667457746,2.2755739675958444
HF_L5_002,2024-03-24,5644.0,4522,1734,42668.0,1.2481203007518795,0.0406384025873585,1,2.242271345342935,2.234510499824013
HF_L5_002,2024-03-25,7632.0,3816,1656,43212.0,2.0,0.038321801309791,1,2.068164202485792,2.219358984672498
HF_L5_002,2024-03-26,6534.0,2133,2106,34424.0,3.0632911392405062,0.0611764705882353,1,2.094102875219075,2.238829946445491
HF_L5_002,2024-03-27,8618.0,3813,1581,35756.0,2.2601626016260163,0.0442151187180132,1,2.1134118183085056,2.2013905804551923
HF_L5_002,2024-03-28,9724.0,3672,1938,41136.0,2.6481481481481484,0.0471108734229525,1,2.179302141208175,2.2617174889963865
HF_L5_002,2024-03-29,6467.0,2320,1885,33316.0,2.7875,0.0565777230843113,1,2.28218675659279,2.3077634073637334
HF_L5_002,2024-03-30,9348.0,3977,3034,48652.0,2.350515463917526,0.0623599778019854,1,2.336819664812011,2.3615051661348785
HF_L5_002,2024-03-31,7308.0,2520,1932,32144.0,2.9,0.0601026598226784,1,2.572802478990314,2.4075369121666244
HF_L5_002,2024-04-01,5130.0,3300,1710,34964.0,1.5545454545454545,0.0489060489060489,1,2.50916611535395,2.2886651589198714
HF_L5_002,2024-04-02,6475.0,3780,2205,45776.0,1.712962962962963,0.048168294121502,1,2.316262090171444,2.2051824826952595
HF_L5_002,2024-04-03,8621.0,3071,1887,45192.0,2.8072289156626504,0.0417542539773858,1,2.394414420748106,2.2539131195283058
HF_L5_002,2024-04-04,5643.0,3294,1782,33312.0,1.713114754098361,0.0534926305046078,1,2.2608382215981364,2.220070181403156
HF_L5_002,2024-04-05,10286.0,4403,2109,48644.0,2.3361344537815127,0.043354918285538,1,2.1963574292812096,2.239272092937
HF_L5_002,2024-04-06,4588.0,1674,2139,38172.0,2.740740740740741,0.0560343698425588,1,2.252103897398812,2.2944617811054115
HF_L5_002,2024-04-07,7003.0,3995,3008,53952.0,1.7529411764705882,0.0557522287917261,1,2.0882383511803244,2.33052041508532
HF_L5_002,2024-04-08,11680.0,3320,3080,41732.0,3.5180722891566263,0.0738025064097956,1,2.368742184696206,2.438954150025078
HF_L5_002,2024-04-09,5372.0,2822,2414,42968.0,1.9036144578313248,0.0561800367706951,1,2.3959781125345434,2.3561201013529938
HF_L5_002,2024-04-10,4123.0,2077,1953,40872.0,1.985074626865672,0.0477821544785065,1,2.2785274998492606,2.3364709602986835
HF_L5_002,2024-04-11,4655.0,3465,1960,47332.0,1.3434343434343434,0.0414087423150867,1,2.225716012611544,2.24327711710484
HF_L5_002,2024-04-12,5460.0,2128,1456,33192.0,2.5657894736842106,0.0438646702618021,1,2.258523872597644,2.227440650939427
HF_L5_002,2024-04-13,7155.0,2430,1782,30304.0,2.9444444444444446,0.0588021778584392,1,2.287624401698173,2.2698641495484924
HF_L5_002,2024-04-14,7722.0,2673,1914,34976.0,2.888888888888889,0.054721674243074,1,2.4499026463293587,2.2690704987548416
HF_L5_002,2024-04-15,8200.0,3600,2560,42764.0,2.2777777777777777,0.0598620367122647,1,2.27271771613238,2.320729950414293
HF_L5_002,2024-04-16,5049.0,2997,1809,34720.0,1.6846846846846846,0.0521010339563952,1,2.241442034254289,2.318710073394416
HF_L5_002,2024-04-17,5421.0,3900,2769,50708.0,1.39,0.0546056912974028,1,2.1564313732734783,2.2174794365613697
HF_L5_002,2024-04-18,5168.0,3230,2176,40260.0,1.6,0.0540473410993268,1,2.1930836099257154,2.209399811268629
HF_L5_002,2024-04-19,5852.0,2268,1568,30940.0,2.580246913580247,0.050677095116512,1,2.195148958482292,2.226836415539968
HF_L5_002,2024-04-20,6372.0,2403,1431,33592.0,2.651685393258427,0.0425981603310213,1,2.1533262368842894,2.220475319291231
HF_L5_002,2024-04-21,5796.0,2716,1792,31068.0,2.134020618556701,0.0576780713894879,1,2.04548791255112,2.247695279440239
HF_L5_002,2024-04-22,9471.0,5043,3362,51660.0,1.8780487804878048,0.0650781053405857,1,1.9883837700811235,2.130550743106752
HF_L5_002,2024-04-23,7557.0,2904,1551,38488.0,2.602272727272727,0.0402972277793655,1,2.1194677761651297,2.180454905209709
HF_L5_002,2024-04-24,4844.0,2072,2016,35552.0,2.3378378378378377,0.0567040756054341,1,2.254873181570535,2.205652277422007
HF_L5_002,2024-04-25,4075.0,2325,1725,34748.0,1.7526881720430108,0.0496417163083829,1,2.276685777576679,2.234884693751197
HF_L5_002,2024-04-26,5073.0,1615,1368,21520.0,3.1411764705882352,0.0635658194321825,1,2.3568185714349634,2.275983764958628
HF_L5_002,2024-04-27,7491.0,3333,2046,37896.0,2.247524752475248,0.0539884423569147,1,2.2990813370373666,2.226203786960828
HF_L5_002,2024-04-28,6150.0,3360,2460,37444.0,1.8303571428571428,0.0656963546534917,1,2.2557008405088577,2.150594376529989
HF_L5_002,2024-04-29,8670.0,2890,2244,40400.0,3.0,0.0555431796242667,1,2.415979586153457,2.2021816781172903
HF_L5_002,2024-04-30,6996.0,4092,1980,44284.0,1.7096774193548387,0.0447103985548154,1,2.2884659707366164,2.203966873450873
HF_L5_002,2024-05-01,4200.0,3150,1475,29012.0,1.3333333333333333,0.0508392789439216,1,2.144965327235973,2.199919254403254
HF_L5_002,2024-05-02,6765.0,2805,1782,38096.0,2.411764705882353,0.0467753366406803,1,2.2391191177844503,2.2579024476805647
HF_L5_002,2024-05-03,6970.0,5043,2419,45828.0,1.3821138211382114,0.0527831722271923,1,1.987824453577304,2.1723215125061337
HF_L5_002,2024-05-04,8930.0,4332,2394,43556.0,2.06140350877193,0.054962462979544,1,1.9612357044768296,2.130158520757098
HF_L5_002,2024-05-05,9361.0,4144,2553,46232.0,2.258928571428572,0.0552202971903186,1,2.0224601942727483,2.1390805173908034
HF_L5_002,2024-05-06,10019.0,4085,3139,50468.0,2.4526315789473685,0.0621965959301749,1,1.944264705550944,2.180122145852201
HF_L5_002,2024-05-07,4488.0,2584,1904,42732.0,1.736842105263158,0.0445557297638827,1,1.9481453749664177,2.118305672851517
HF_L5_002,2024-05-08,5590.0,3094,1638,26312.0,1.8067226890756305,0.0622505985634477,1,2.015772425786746,2.0803688765113595
HF_L5_002,2024-05-09,6324.0,3999,2418,38280.0,1.5813953488372092,0.0631644941354719,1,1.897148231923154,2.068133674853802
HF_L5_002,2024-05-10,5226.0,3224,1742,31376.0,1.6209677419354838,0.0555183733307836,1,1.9312702206084784,1.9595473370928915
HF_L5_002,2024-05-11,10258.0,5612,2576,51024.0,1.8278688524590163,0.0504850563449289,1,1.8979081268494915,1.9295719156631608
HF_L5_002,2024-05-12,9072.0,3924,2448,43248.0,2.311926605504587,0.0566024647968739,1,1.9054792745746365,1.963969734423692
HF_L5_002,2024-05-13,11835.0,2475,2430,53712.0,4.781818181818182,0.0452404445851097,1,2.2382202178418957,2.09124246169642
HF_L5_002,2024-05-14,5970.0,2760,2250,38812.0,2.1630434782608696,0.0579702676938139,1,2.29910612827014,2.123625751618279
HF_L5_002,2024-05-15,4172.0,2996,1988,31088.0,1.3925233644859814,0.0639454469426485,1,2.239934796185904,2.127853610986325
HF_L5_002,2024-05-16,6402.0,3432,1947,45200.0,1.8653846153846156,0.0430742682684011,1,2.280504691406962,2.0888264616650583
HF_L5_002,2024-05-17,5587.0,3515,2368,54640.0,1.5894736842105264,0.043337420618217,1,2.2760055403033967,2.103637880455937
HF_L5_002,2024-05-18,5370.0,3240,1680,32992.0,1.6574074074074074,0.0509198920983238,1,2.2516539052960245,2.0747810160727576
HF_L5_002,2024-05-19,5168.0,4182,1836,42032.0,1.2357723577235773,0.0436799657412033,1,2.097917584184452,2.001698429379544
HF_L5_002,2024-05-20,8610.0,3864,3066,50312.0,2.2282608695652173,0.0609385248345358,1,1.733123682434028,1.9856719501379612
HF_L5_002,2024-05-21,7440.0,3280,2400,45232.0,2.268292682926829,0.0530586076537041,1,1.7481592831005934,2.0236327056853667
HF_L5_002,2024-05-22,4266.0,2403,2349,26144.0,1.7752808988764044,0.0898450946643717,1,1.802838930870654,2.021386863528279
HF_L5_002,2024-05-23,5390.0,2660,1820,44604.0,2.026315789473684,0.0408026006053133,1,1.825829098597664,2.0531668950023128
HF_L5_002,2024-05-24,6897.0,3102,1452,41940.0,2.223404255319149,0.0346200615149853,1,1.9163906087560385,2.0961980745297177
HF_L5_002,2024-05-25,5845.0,4340,2275,41380.0,1.346774193548387,0.0549769217756941,1,1.872014435347607,2.0618341703218155
HF_L5_002,2024-05-26,5140.0,1540,1580,26788.0,3.3376623376623376,0.0589794318563589,1,2.172284432481715,2.135101008333084
HF_L5_002,2024-05-27,7826.0,4171,2322,51168.0,1.8762886597938144,0.0453790380894682,1,2.122002688228658,1.9275631853313429
HF_L5_002,2024-05-28,8473.0,3811,2516,43028.0,2.2233009708737863,0.0584721931720467,1,2.1155753007925093,1.9318672919465512
HF_L5_002,2024-05-29,8510.0,4292,2923,48472.0,1.9827586206896552,0.0603016112062385,1,2.145214975337259,1.9740269531039567
HF_L5_002,2024-05-30,5520.0,2880,2220,33216.0,1.9166666666666667,0.0668332480356444,1,2.1295508149362568,1.97768995676696
HF_L5_002,2024-05-31,4814.0,3509,1247,31480.0,1.371900826446281,0.0396111940535561,1,2.007907467954418,1.9621490383552285
HF_L5_002,2024-06-01,9750.0,3588,2535,47256.0,2.717391304347826,0.053642846562414,1,2.203709912354338,2.0378621738509723
HF_L5_002,2024-06-02,5538.0,2288,1664,31764.0,2.4204545454545454,0.0523847001416653,1,2.072680227753225,2.12248233011747
HF_L5_002,2024-06-03,9750.0,3744,2847,38968.0,2.6041666666666665,0.073058071800662,1,2.176662800163633,2.1493327441961454
HF_L5_002,2024-06-04,7258.0,3800,2280,42912.0,1.91,0.0531307529186959,1,2.1319055186102345,2.123740409701372
HF_L5_002,2024-06-05,8534.0,2516,2618,43068.0,3.391891891891892,0.060786180315308,1,2.333210271639125,2.2392126234881924
HF_L5_002,2024-06-06,5868.0,3096,2232,38816.0,1.8953488372093024,0.0575005796429399,1,2.3301648674309305,2.229857841183593
HF_L5_002,2024-06-07,8228.0,3094,2652,37516.0,2.659340659340659,0.0706879547938268,1,2.514084843558699,2.2609961557565588
HF_L5_002,2024-06-08,4888.0,2210,1742,27608.0,2.211764705882353,0.0630953674526422,1,2.4418524723493458,2.3227811923518416
HF_L5_002,2024-06-09,7564.0,2263,1581,39168.0,3.3424657534246576,0.0403635528096198,1,2.573568359202219,2.3231242934777216
HF_L5_002,2024-06-10,8159.0,4756,2665,53356.0,1.7155172413793105,0.0499465862023726,1,2.446618441304025,2.311640620733829
HF_L5_002,2024-06-11,7644.0,2574,2691,42948.0,2.9696969696969697,0.0626557079326643,1,2.5980037226893065,2.3649546206497702
HF_L5_002,2024-06-12,5220.0,2100,1740,31908.0,2.4857142857142858,0.0545300698862389,1,2.468549778949648,2.400880025294387
HF_L5_002,2024-06-13,4118.0,3277,2001,31688.0,1.2566371681415929,0.0631449398845025,1,2.3773052547971183,2.353735061114025
HF_L5_002,2024-06-14,7704.0,4644,2448,43596.0,1.6589147286821706,0.0561506525678372,1,2.2343872647030483,2.3742360541308734
HF_L5_002,2024-06-15,5902.0,2444,1768,31600.0,2.4148936170212765,0.0559475965950444,1,2.2634056805800378,2.3526290764646918
HF_L5_002,2024-06-16,6696.0,3636,2376,42940.0,1.8415841584158417,0.0553317342400037,1,2.0489940241502067,2.311281191676213
HF_L5_002,2024-06-17,10045.0,3010,2450,40440.0,3.3372093023255816,0.0605820825399965,1,2.280664318571102,2.363641379937564
HF_L5_002,2024-06-18,8244.0,3348,2628,38192.0,2.462365591397849,0.0688084203911711,1,2.208188407385514,2.4030960650374102
HF_L5_002,2024-06-19,6006.0,3198,2223,49788.0,1.8780487804878048,0.0446484163168571,1,2.1213790494960167,2.2949644142228327
HF_L5_002,2024-06-20,7648.0,2496,1760,36064.0,3.0641025641025643,0.0488007763759878,1,2.379588391776156,2.378446823286637
HF_L5_002,2024-06-21,8103.0,3811,2701,48628.0,2.1262135922330097,0.055542988751568,1,2.4463453722834183,2.340366318493233
HF_L5_002,2024-06-22,6156.0,3618,2457,29052.0,1.7014925373134329,0.0845695797335903,1,2.3444309323251558,2.3039183064525965
HF_L5_002,2024-06-23,8325.0,3330,2331,50100.0,2.5,0.0465260174447615,1,2.438490338265749,2.243742181207978
HF_L5_002,2024-06-24,4940.0,2158,1352,29908.0,2.289156626506024,0.0452037848139356,1,2.288768527434384,2.284716423002743
HF_L5_002,2024-06-25,4641.0,2646,1218,21496.0,1.753968253968254,0.0566590687072614,1,2.1875689078015843,2.197878657593549
HF_L5_002,2024-06-26,7520.0,4160,1984,35216.0,1.807692307692308,0.0563364284294516,1,2.177517983116513,2.149448516306265
HF_L5_002,2024-06-27,4932.0,3204,2340,44588.0,1.5393258426966292,0.0524793110408396,1,1.95969273720138,2.1696405644887675
HF_L5_002,2024-06-28,7848.0,2988,2376,46252.0,2.6265060240963853,0.0513696408881586,1,2.031163084610433,2.238754228446926
HF_L5_002,2024-06-29,9625.0,3045,1820,37484.0,3.160919540229885,0.0485527544351073,1,2.239652656455641,2.2920417943903977
HF_L5_002,2024-06-30,5481.0,2322,1566,35244.0,2.36046511627907,0.0444318343027379,1,2.2197191016383653,2.329104719952057
HF_L5_002,2024-07-01,6090.0,2349,2813,34948.0,2.592592592592593,0.0804887121233797,1,2.263067096793589,2.275917812113986
HF_L5_002,2024-07-02,7038.0,3604,2074,36044.0,1.9528301886792447,0.0575391871272021,1,2.291475944609445,2.239522426205515
HF_L5_002,2024-07-03,4760.0,1640,1100,25324.0,2.902439024390244,0.0434353405725567,1,2.44786833270915,2.312693157912832
HF_L5_002,2024-07-04,8487.0,4182,2870,55380.0,2.0294117647058822,0.0518228273234502,1,2.5178806072819,2.2387866722416403
HF_L5_002,2024-07-05,10350.0,4995,2880,53172.0,2.072072072072072,0.0541628269986647,1,2.438675756992713,2.234919420801573
HF_L5_002,2024-07-06,6330.0,3270,1410,38168.0,1.9357798165137612,0.0369409730409494,1,2.2636557964618382,2.25165422645874
HF_L5_002,2024-07-07,7632.0,3276,2988,44612.0,2.32967032967033,0.0669759935444825,1,2.2592565412320185,2.2394878214351914
HF_L5_002,2024-07-08,5760.0,2700,1260,42836.0,2.1333333333333333,0.0294138244975138,1,2.193648075623553,2.228357586208571
HF_L5_002,2024-07-09,6567.0,4389,2178,42660.0,1.4962406015037597,0.0510536555636295,1,2.1284209917413404,2.209948468175393
HF_L5_002,2024-07-10,4526.0,3100,1550,40764.0,1.46,0.0380228136882129,1,1.9223582739713057,2.185113303340228
HF_L5_002,2024-07-11,11685.0,4387,2419,52268.0,2.663551401869159,0.0462798216916336,1,2.0129496507089164,2.2654151289954085
HF_L5_002,2024-07-12,5304.0,2832,1536,26896.0,1.8728813559322035,0.0571067405286834,1,1.9844938341175065,2.2115847955551096
HF_L5_002,2024-07-13,8398.0,3610,2736,43268.0,2.3263157894736843,0.0632323372391319,1,2.040284687397496,2.151970241929667
HF_L5_002,2024-07-14,9720.0,4040,2360,54272.0,2.405940594059406,0.043483868590275,1,2.051180439453078,2.155218490342548
HF_L5_002,2024-07-15,5490.0,3150,1620,38028.0,1.7428571428571429,0.0425990691314523,1,1.995398126527908,2.09452310107573
HF_L5_002,2024-07-16,6570.0,3660,1680,40048.0,1.7950819672131149,0.0419486129491373,1,2.038089750200673,2.0832553709710067
HF_L5_002,2024-07-17,7548.0,2312,1666,39684.0,3.264705882352941,0.0419805972029734,1,2.295904876251093,2.109131575111199
HF_L5_002,2024-07-18,8448.0,3729,2310,38036.0,2.265486725663717,0.0607303415095827,1,2.2390384939360297,2.125994072322473
HF_L5_002,2024-07-19,6090.0,3290,1785,43768.0,1.851063829787234,0.0407822888345632,1,2.2359217044867488,2.110207769302128
HF_L5_002,2024-07-20,5330.0,2756,1560,31140.0,1.9339622641509435,0.0500947304197039,1,2.179871200869214,2.1100779441333546
HF_L5_002,2024-07-21,4212.0,2912,1716,33684.0,1.4464285714285714,0.0509425560338429,1,2.042798054779095,2.0469892471160867
HF_L5_002,2024-07-22,8520.0,6040,2840,52000.0,1.4105960264900663,0.0546143343397242,1,1.9953321810123696,1.995365153770139
HF_L5_002,2024-07-23,5771.0,3480,1450,31788.0,1.6583333333333334,0.0456132624492749,1,1.975796661886687,2.00694320604368
HF_L5_002,2024-07-24,8155.0,3780,1505,40336.0,2.1574074074074074,0.0373106577088033,1,1.817611165465896,2.0567580208584944
HF_L5_002,2024-07-25,6592.0,3680,1888,40456.0,1.791304347826087,0.046666831450676,1,1.749870825774806,1.994454659855418
HF_L5_002,2024-07-26,5355.0,2485,2940,39812.0,2.1549295774647885,0.0738452264335769,1,1.7932802183001708,2.01460096139346
HF_L5_002,2024-07-27,7296.0,3648,2014,49588.0,2.0,0.0406138458125794,1,1.802714180564322,1.9912926907167685
HF_L5_002,2024-07-28,5520.0,2520,2130,31652.0,2.1904761904761907,0.0672921997914889,1,1.9090066975711248,1.9759023761751096
HF_L5_002,2024-07-29,3600.0,2525,1600,29960.0,1.4257425742574257,0.0534027569173258,1,1.911170490109319,1.9532513355608443
HF_L5_002,2024-07-30,9240.0,3660,1860,33796.0,2.5245901639344264,0.0550344705151344,1,2.034921465909475,2.005359063898081
HF_L5_002,2024-07-31,7192.0,2436,2523,38024.0,2.952380952380953,0.0663510848126232,1,2.1484891151914103,1.9830501403286531
HF_L5_002,2024-08-01,5670.0,3885,1785,45284.0,1.4594594594594594,0.0394170255051341,1,2.101082702567606,1.9254767641712065
HF_L5_002,2024-08-02,9804.0,4386,3397,49440.0,2.235294117647059,0.0687081571974676,1,2.112563351165073,1.952921784732622
HF_L5_002,2024-08-03,5882.0,2822,2312,35252.0,2.0843373493975905,0.0655830709443168,1,2.1246115439361577,1.96366286225024
HF_L5_002,2024-08-04,8756.0,4136,3212,57944.0,2.117021276595745,0.0554318750539304,1,2.11411798481038,2.011562341190752
HF_L5_002,2024-08-05,6660.0,2670,1200,26448.0,2.49438202247191,0.0453703353623955,1,2.266780763126735,2.088975626618027
HF_L5_002,2024-08-06,5560.0,3440,2760,52608.0,1.6162790697674418,0.0524625064152521,1,2.1370220353885943,2.0859717506490347
HF_L5_002,2024-08-07,6775.0,2250,1700,30496.0,3.011111111111111,0.055743187854543,1,2.145412058064331,2.14695058662787
HF_L5_002,2024-08-08,6204.0,3663,1518,37744.0,1.6936936936936935,0.0402172473175255,1,2.178874091526364,2.139978397046985
HF_L5_002,2024-08-09,6913.0,3658,2232,39360.0,1.8898305084745763,0.0567058763750921,1,2.129522147358867,2.12104274926197
HF_L5_002,2024-08-10,6105.0,3135,1881,39316.0,1.947368421052632,0.0478419004501869,1,2.109955157595301,2.1172833507657294
HF_L5_002,2024-08-11,5530.0,4025,1960,41208.0,1.373913043478261,0.0475624256837098,1,2.0037968385785176,2.058957411694449
HF_L5_002,2024-08-12,6405.0,3745,1785,41812.0,1.7102803738317758,0.0426900724655011,1,1.8917823173442128,2.0792815402354736
HF_L5_002,2024-08-13,3774.0,1615,952,20672.0,2.336842105263158,0.0460504039084796,1,1.994719893843601,2.065870964616097
HF_L5_002,2024-08-14,5778.0,2511,1512,36700.0,2.3010752688172045,0.0411977875262254,1,1.8932862020873285,2.0193491300758297
HF_L5_002,2024-08-15,3198.0,3042,1404,24176.0,1.051282051282051,0.0580717210572031,1,1.801513110314237,1.9901936009203005
HF_L5_002,2024-08-16,9243.0,3783,2808,43312.0,2.443298969072165,0.064830420428047,1,1.8805800332567495,2.0050510903078083
HF_L5_002,2024-08-17,4921.0,4588,2183,41928.0,1.0725806451612905,0.0520642037730449,1,1.7556103509865582,1.9327827542909295
HF_L5_002,2024-08-18,6688.0,3264,2432,38224.0,2.049019607843137,0.0636232831916285,1,1.8520541458958264,1.927925492237172
HF_L5_002,2024-08-19,5319.0,3699,2241,30332.0,1.437956204379562,0.0738799327465137,1,1.8131506931169383,1.8524665052305755
HF_L5_002,2024-08-20,6727.0,3038,2077,36896.0,2.2142857142857144,0.0562918394449413,1,1.795642637263018,1.8951812655533096
HF_L5_002,2024-08-21,9225.0,4879,2542,45580.0,1.8907563025210083,0.0557688510563612,1,1.7370256420778472,1.815155922082588
HF_L5_002,2024-08-22,5157.0,3942,1134,36016.0,1.3082191780821917,0.03148513202099,1,1.7737309459064383,1.7876220281103377
HF_L5_002,2024-08-23,4991.0,2573,1860,33136.0,1.9397590361445785,0.0561306092887105,1,1.7017966697739262,1.791188351515338
HF_L5_002,2024-08-24,5973.0,3036,2013,38104.0,1.9673913043478264,0.0528277128985697,1,1.829626763943431,1.7926185574649944
HF_L5_002,2024-08-25,3335.0,2369,828,26184.0,1.4077669902912622,0.0316211571510406,1,1.7380192471503064,1.7950366965230662
HF_L5_002,2024-08-26,7440.0,4880,2200,45244.0,1.524590163934426,0.0486241573654547,1,1.7503955270867153,1.7817731101018268
HF_L5_002,2024-08-27,7568.0,4576,2288,49996.0,1.6538461538461535,0.0457627457647458,1,1.6703327327382067,1.7329876850006125
HF_L5_002,2024-08-28,6764.0,3458,2052,45308.0,1.956043956043956,0.0452890154273985,1,1.679659540384342,1.7083425912310943
HF_L5_002,2024-08-29,7781.0,3503,1550,31696.0,2.221238938053097,0.048900526863741,1,1.8100909346659,1.791910940286169
HF_L5_002,2024-08-30,4110.0,2850,2040,37708.0,1.4421052631578948,0.0540984910764008,1,1.7389975385249452,1.7203971041494357
HF_L5_002,2024-08-31,9486.0,3740,2618,44512.0,2.536363636363636,0.0588142789746815,1,1.8202793002414892,1.8249530320924603
HF_L5_002,2024-09-01,6076.0,2240,1960,35816.0,2.7125,0.0547226177513471,1,2.0066697301998806,1.8723444886750933
HF_L5_002,2024-09-02,6496.0,2800,1988,36016.0,2.32,0.0551961573701307,1,2.120299706780677,1.935347616933696
HF_L5_002,2024-09-03,5017.0,2784,1624,33480.0,1.8020833333333333,0.0485051223081747,1,2.1414764467074163,1.905904589722812
HF_L5_002,2024-09-04,9462.0,4826,2318,45664.0,1.9606299212598424,0.0507609766779809,1,2.1421315845954005,1.9108955624898711
HF_L5_002,2024-09-05,6989.0,3248,1595,34068.0,2.1517857142857144,0.0468167542340544,1,2.1322096954857743,1.9711503150758367
HF_L5_002,2024-09-06,3608.0,2398,1474,29484.0,1.5045871559633028,0.04999152111243,1,2.1411356801722614,1.9400666093486032
HF_L5_002,2024-09-07,6125.0,3885,2345,44512.0,1.576576576576577,0.0526812391885516,1,2.0040232430598244,1.912151271650657
HF_L5_002,2024-09-08,5610.0,3090,2430,31116.0,1.8155339805825244,0.0780923610887939,1,1.8758852402858992,1.9412774852428896
HF_L5_002,2024-09-09,8060.0,2511,1550,34768.0,3.2098765432098766,0.0445799419022692,1,2.003010460744453,2.061655083762565
