facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio,understaffed_flag
HF_L5_002,2023-03-16,64,41,26,125,140,30.0,312.43333333333334,48.0,2.064516129032258,0.8928571428571429,1
HF_L5_002,2023-03-17,82,28,25,177,97,28.0,267.0,39.0,2.827586206896552,1.824742268041237,1
HF_L5_002,2023-03-18,87,51,19,229,101,35.0,279.45714285714286,62.0,2.4166666666666665,2.267326732673267,1
HF_L5_002,2023-03-19,85,39,20,214,135,30.0,313.7333333333333,49.0,2.7419354838709675,1.5851851851851853,1
HF_L5_002,2023-03-20,75,31,17,227,108,41.0,312.7560975609756,64.0,1.7857142857142858,2.101851851851852,1
HF_L5_002,2023-03-21,74,41,18,95,82,36.0,284.8888888888889,59.0,2.0,1.1585365853658536,1
HF_L5_002,2023-03-22,69,43,23,189,108,39.0,314.9743589743589,53.0,1.725,1.75,1
HF_L5_002,2023-03-23,72,18,25,232,98,33.0,262.8787878787879,50.0,2.117647058823529,2.36734693877551,1
HF_L5_002,2023-03-24,79,41,23,220,100,38.0,250.18421052631572,45.0,2.025641025641025,2.2,1
HF_L5_002,2023-03-25,56,49,20,220,130,30.0,329.7,42.0,1.806451612903225,1.6923076923076923,1
HF_L5_002,2023-03-26,54,35,22,193,125,31.0,321.6774193548387,44.0,1.6875,1.544,1
HF_L5_002,2023-03-27,65,45,24,210,106,36.0,290.8888888888889,61.0,1.7567567567567568,1.981132075471698,1
HF_L5_002,2023-03-28,47,48,23,229,93,33.0,267.1818181818182,47.0,1.3823529411764706,2.462365591397849,1
HF_L5_002,2023-03-29,67,57,22,201,106,26.0,302.5,41.0,2.4814814814814814,1.8962264150943395,1
HF_L5_002,2023-03-30,45,35,27,163,106,38.0,276.8421052631579,65.0,1.1538461538461535,1.5377358490566038,1
HF_L5_002,2023-03-31,62,43,23,150,94,39.0,284.3589743589744,57.0,1.55,1.5957446808510638,1
HF_L5_002,2023-04-01,85,35,19,143,99,32.0,241.875,45.0,2.575757575757576,1.4444444444444444,1
HF_L5_002,2023-04-02,62,36,29,218,96,24.0,281.4166666666667,35.0,2.48,2.270833333333333,1
HF_L5_002,2023-04-03,74,29,23,219,117,38.0,281.0,61.0,1.8974358974358967,1.871794871794872,1
HF_L5_002,2023-04-04,87,35,23,168,108,36.0,322.1388888888889,63.0,2.351351351351352,1.5555555555555556,1
HF_L5_002,2023-04-05,67,49,17,235,109,29.0,340.13793103448273,46.0,2.2333333333333334,2.1559633027522938,1
HF_L5_002,2023-04-06,41,33,26,288,107,31.0,347.48387096774195,52.0,1.28125,2.691588785046729,1
HF_L5_002,2023-04-07,73,32,27,276,83,36.0,276.6111111111111,48.0,1.972972972972973,3.325301204819277,1
HF_L5_002,2023-04-08,72,27,21,136,136,39.0,269.9230769230769,69.0,1.8,1.0,1
HF_L5_002,2023-04-09,76,34,27,144,134,28.0,317.4642857142857,31.0,2.6206896551724137,1.0746268656716418,1
HF_L5_002,2023-04-10,79,42,25,252,136,39.0,309.12820512820514,67.0,1.975,1.8529411764705883,1
HF_L5_002,2023-04-11,55,44,19,229,70,41.0,281.6585365853659,72.0,1.3095238095238095,3.271428571428572,1
HF_L5_002,2023-04-12,58,34,29,159,91,24.0,328.625,41.0,2.32,1.7472527472527473,1
HF_L5_002,2023-04-13,57,36,24,218,124,33.0,319.2121212121212,52.0,1.6764705882352942,1.7580645161290325,1
HF_L5_002,2023-04-14,72,32,23,205,102,28.0,321.92857142857144,48.0,2.4827586206896552,2.0098039215686274,1
HF_L5_002,2023-04-15,58,48,28,227,96,34.0,332.3529411764706,64.0,1.6571428571428573,2.364583333333333,1
HF_L5_002,2023-04-16,56,32,28,217,116,33.0,290.42424242424244,48.0,1.6470588235294117,1.8706896551724137,1
HF_L5_002,2023-04-17,70,38,20,221,118,30.0,286.6333333333333,37.0,2.2580645161290325,1.8728813559322035,1
HF_L5_002,2023-04-18,48,35,27,211,117,29.0,302.58620689655174,44.0,1.6,1.803418803418804,1
HF_L5_002,2023-04-19,77,32,21,203,91,35.0,276.0571428571429,53.0,2.138888888888889,2.230769230769231,1
HF_L5_002,2023-04-20,78,27,21,197,116,32.0,295.09375,48.0,2.363636363636364,1.6982758620689655,1
HF_L5_002,2023-04-21,59,43,19,204,132,27.0,287.48148148148147,32.0,2.107142857142857,1.5454545454545454,1
HF_L5_002,2023-04-22,69,41,21,209,93,24.0,264.0416666666667,30.0,2.76,2.247311827956989,1
HF_L5_002,2023-04-23,86,35,27,170,112,33.0,271.93939393939394,47.0,2.5294117647058822,1.5178571428571428,1
HF_L5_002,2023-04-24,75,46,23,218,105,29.0,300.86206896551727,61.0,2.5,2.0761904761904764,1
HF_L5_002,2023-04-25,73,52,24,250,116,38.0,329.42105263157896,48.0,1.871794871794872,2.155172413793104,1
HF_L5_002,2023-04-26,63,46,27,205,65,32.0,267.625,40.0,1.9090909090909087,3.1538461538461537,1
HF_L5_002,2023-04-27,77,41,33,194,79,38.0,282.8684210526316,56.0,1.9743589743589745,2.4556962025316458,1
HF_L5_002,2023-04-28,82,43,24,170,127,39.0,277.84615384615387,57.0,2.05,1.3385826771653544,1
HF_L5_002,2023-04-29,65,46,24,211,72,34.0,292.38235294117646,42.0,1.8571428571428568,2.930555555555556,1
HF_L5_002,2023-04-30,75,27,22,215,107,33.0,310.1818181818182,50.0,2.2058823529411766,2.0093457943925235,1
HF_L5_002,2023-05-01,53,31,17,210,93,32.0,277.65625,48.0,1.606060606060606,2.2580645161290325,1
HF_L5_002,2023-05-02,45,40,16,198,85,27.0,320.7037037037037,43.0,1.6071428571428572,2.3294117647058825,1
HF_L5_002,2023-05-03,69,52,18,141,93,34.0,312.88235294117646,46.0,1.9714285714285715,1.5161290322580645,1
HF_L5_002,2023-05-04,72,40,21,243,92,30.0,277.0,48.0,2.3225806451612905,2.641304347826087,1
HF_L5_002,2023-05-05,72,25,17,187,93,26.0,286.61538461538464,34.0,2.6666666666666665,2.010752688172043,1
HF_L5_002,2023-05-06,82,34,19,208,116,30.0,333.06666666666666,47.0,2.6451612903225805,1.793103448275862,1
HF_L5_002,2023-05-07,63,29,21,231,86,36.0,300.3611111111111,56.0,1.7027027027027026,2.686046511627907,1
HF_L5_002,2023-05-08,36,38,23,244,93,34.0,278.55882352941177,58.0,1.0285714285714285,2.6236559139784945,1
HF_L5_002,2023-05-09,88,39,21,197,122,33.0,295.3636363636364,44.0,2.588235294117647,1.6147540983606556,1
HF_L5_002,2023-05-10,89,30,23,265,82,40.0,279.5,66.0,2.1707317073170733,3.231707317073171,1
HF_L5_002,2023-05-11,58,39,18,209,97,42.0,282.5,82.0,1.3488372093023255,2.154639175257732,1
HF_L5_002,2023-05-12,76,41,18,172,117,31.0,299.0,42.0,2.375,1.4700854700854702,1
HF_L5_002,2023-05-13,83,42,21,153,102,26.0,357.65384615384613,55.0,3.074074074074074,1.5,1
HF_L5_002,2023-05-14,50,54,21,164,110,31.0,292.4193548387097,49.0,1.5625,1.490909090909091,1
HF_L5_002,2023-05-15,47,57,25,227,116,32.0,301.25,52.0,1.4242424242424243,1.956896551724138,1
HF_L5_002,2023-05-16,55,43,27,201,132,36.0,287.1388888888889,68.0,1.4864864864864864,1.5227272727272727,1
HF_L5_002,2023-05-17,58,46,24,190,121,32.0,274.59375,58.0,1.7575757575757576,1.5702479338842976,1
HF_L5_002,2023-05-18,84,35,22,195,80,32.0,316.21875,43.0,2.5454545454545454,2.4375,1
HF_L5_002,2023-05-19,58,57,14,175,79,35.0,266.77142857142854,52.0,1.6111111111111112,2.2151898734177213,1
HF_L5_002,2023-05-20,48,42,26,185,65,33.0,312.969696969697,45.0,1.411764705882353,2.8461538461538463,1
HF_L5_002,2023-05-21,45,50,15,297,114,34.0,267.4117647058824,49.0,1.2857142857142858,2.6052631578947367,1
HF_L5_002,2023-05-22,73,47,19,215,104,32.0,313.25,51.0,2.212121212121212,2.0673076923076925,1
HF_L5_002,2023-05-23,64,25,19,155,129,40.0,308.35,64.0,1.5609756097560976,1.2015503875968991,1
HF_L5_002,2023-05-24,54,50,21,229,90,25.0,345.04,40.0,2.076923076923077,2.5444444444444443,1
HF_L5_002,2023-05-25,44,48,21,183,103,27.0,296.5925925925926,34.0,1.5714285714285714,1.7766990291262137,1
HF_L5_002,2023-05-26,58,28,22,210,100,30.0,314.56666666666666,44.0,1.870967741935484,2.1,1
HF_L5_002,2023-05-27,49,39,18,193,92,44.0,304.59090909090907,77.0,1.0888888888888888,2.097826086956522,1
HF_L5_002,2023-05-28,65,37,21,231,112,26.0,333.0769230769231,48.0,2.4074074074074074,2.0625,1
HF_L5_002,2023-05-29,67,42,20,204,94,25.0,390.0,37.0,2.576923076923077,2.1702127659574466,1
HF_L5_002,2023-05-30,67,46,21,137,130,33.0,330.1515151515151,41.0,1.9705882352941173,1.053846153846154,1
HF_L5_002,2023-05-31,55,37,23,254,123,36.0,304.8333333333333,54.0,1.4864864864864864,2.065040650406504,1
HF_L5_002,2023-06-01,63,45,16,237,118,32.0,310.0625,46.0,1.9090909090909087,2.0084745762711864,1
HF_L5_002,2023-06-02,57,39,27,151,115,32.0,309.125,44.0,1.7272727272727273,1.3130434782608695,1
HF_L5_002,2023-06-03,64,44,25,126,123,32.0,334.375,52.0,1.93939393939394,1.024390243902439,1
HF_L5_002,2023-06-04,44,55,15,233,92,38.0,323.3421052631579,59.0,1.1282051282051282,2.532608695652174,1
HF_L5_002,2023-06-05,45,37,19,239,69,31.0,239.0,58.0,1.40625,3.463768115942029,1
HF_L5_002,2023-06-06,75,29,22,256,111,35.0,294.7142857142857,58.0,2.083333333333333,2.3063063063063063,1
HF_L5_002,2023-06-07,54,30,23,259,86,38.0,266.7894736842105,60.0,1.3846153846153846,3.011627906976744,1
HF_L5_002,2023-06-08,61,38,22,182,115,21.0,316.0,30.0,2.772727272727273,1.582608695652174,1
HF_L5_002,2023-06-09,74,50,16,188,91,37.0,304.6216216216216,61.0,1.947368421052632,2.065934065934066,1
HF_L5_002,2023-06-10,73,46,25,101,94,39.0,310.8205128205128,61.0,1.825,1.074468085106383,1
HF_L5_002,2023-06-11,73,35,22,210,115,35.0,304.2,57.0,2.0277777777777777,1.826086956521739,1
HF_L5_002,2023-06-12,47,34,18,216,76,40.0,270.6,65.0,1.146341463414634,2.8421052631578947,1
HF_L5_002,2023-06-13,72,37,21,156,117,37.0,298.56756756756755,50.0,1.894736842105263,1.3333333333333333,1
HF_L5_002,2023-06-14,48,27,22,243,114,33.0,355.6666666666667,53.0,1.411764705882353,2.131578947368421,1
HF_L5_002,2023-06-15,65,48,20,193,117,35.0,284.6857142857143,43.0,1.805555555555556,1.6495726495726497,1
HF_L5_002,2023-06-16,85,28,14,267,80,30.0,347.76666666666665,44.0,2.7419354838709675,3.3375,1
HF_L5_002,2023-06-17,74,39,20,134,121,26.0,276.4230769230769,35.0,2.740740740740741,1.1074380165289257,1
HF_L5_002,2023-06-18,88,35,19,219,94,26.0,354.03846153846155,42.0,3.259259259259259,2.3297872340425534,1
HF_L5_002,2023-06-19,56,45,21,192,79,36.0,316.05555555555554,65.0,1.5135135135135136,2.430379746835443,1
HF_L5_002,2023-06-20,53,45,20,132,85,30.0,264.6333333333333,46.0,1.7096774193548387,1.5529411764705885,1
HF_L5_002,2023-06-21,83,40,20,261,108,33.0,324.4848484848485,53.0,2.4411764705882355,2.4166666666666665,1
HF_L5_002,2023-06-22,93,32,19,163,82,31.0,322.8709677419355,46.0,2.90625,1.9878048780487805,1
HF_L5_002,2023-06-23,96,29,23,154,94,37.0,270.56756756756755,68.0,2.526315789473684,1.6382978723404256,1
HF_L5_002,2023-06-24,64,55,18,220,98,25.0,289.16,35.0,2.4615384615384617,2.2448979591836733,1
HF_L5_002,2023-06-25,73,33,22,247,79,37.0,307.2432432432432,58.0,1.921052631578948,3.1265822784810124,1
HF_L5_002,2023-06-26,40,56,20,200,114,32.0,338.6875,46.0,1.2121212121212122,1.7543859649122806,1
HF_L5_002,2023-06-27,72,46,16,212,97,21.0,294.04761904761904,31.0,3.272727272727273,2.185567010309278,1
HF_L5_002,2023-06-28,84,47,29,216,79,39.0,336.38461538461536,48.0,2.1,2.7341772151898733,1
HF_L5_002,2023-06-29,61,39,15,164,99,19.0,342.7368421052632,20.0,3.05,1.6565656565656566,1
HF_L5_002,2023-06-30,73,47,28,225,132,35.0,313.6857142857143,55.0,2.0277777777777777,1.7045454545454546,1
HF_L5_002,2023-07-01,56,43,20,263,108,34.0,280.05882352941177,52.0,1.6,2.435185185185185,1
HF_L5_002,2023-07-02,51,49,28,172,113,35.0,309.1714285714286,63.0,1.4166666666666667,1.5221238938053097,1
HF_L5_002,2023-07-03,55,43,23,206,124,32.0,275.1875,34.0,1.6666666666666667,1.6612903225806452,1
HF_L5_002,2023-07-04,63,50,15,254,115,31.0,379.96774193548384,29.0,1.96875,2.208695652173913,1
HF_L5_002,2023-07-05,61,34,24,191,80,28.0,321.07142857142856,46.0,2.103448275862069,2.3875,1
HF_L5_002,2023-07-06,56,29,20,142,100,36.0,269.75,59.0,1.5135135135135136,1.42,1
HF_L5_002,2023-07-07,52,44,22,194,78,40.0,295.475,58.0,1.2682926829268293,2.4871794871794872,1
HF_L5_002,2023-07-08,54,35,25,116,104,36.0,324.8888888888889,59.0,1.4594594594594594,1.1153846153846154,1
HF_L5_002,2023-07-09,77,40,25,246,104,29.0,249.0344827586207,40.0,2.566666666666667,2.3653846153846154,1
HF_L5_002,2023-07-10,93,39,23,164,110,35.0,303.85714285714283,43.0,2.583333333333333,1.490909090909091,1
HF_L5_002,2023-07-11,61,38,25,252,88,39.0,275.6923076923077,53.0,1.525,2.863636363636364,1
HF_L5_002,2023-07-12,86,43,14,223,84,29.0,312.7931034482759,51.0,2.8666666666666667,2.6547619047619047,1
HF_L5_002,2023-07-13,63,51,16,229,124,37.0,284.97297297297297,58.0,1.6578947368421053,1.846774193548387,1
HF_L5_002,2023-07-14,71,48,23,225,87,30.0,285.93333333333334,50.0,2.290322580645161,2.586206896551724,1
HF_L5_002,2023-07-15,80,36,25,188,69,30.0,255.03333333333333,55.0,2.5806451612903225,2.7246376811594204,1
HF_L5_002,2023-07-16,68,39,19,196,99,35.0,248.5428571428572,54.0,1.8888888888888888,1.97979797979798,1
HF_L5_002,2023-07-17,42,42,19,212,93,34.0,323.2647058823529,49.0,1.2,2.2795698924731185,1
HF_L5_002,2023-07-18,58,53,23,157,101,35.0,351.57142857142856,50.0,1.6111111111111112,1.5544554455445545,1
HF_L5_002,2023-07-19,43,42,19,204,85,39.0,295.38461538461536,62.0,1.075,2.4,1
HF_L5_002,2023-07-20,74,19,17,134,113,43.0,300.1860465116279,70.0,1.681818181818182,1.1858407079646018,1
HF_L5_002,2023-07-21,65,33,20,202,120,39.0,297.3333333333333,66.0,1.625,1.6833333333333331,1
HF_L5_002,2023-07-22,50,46,19,117,122,30.0,293.96666666666664,38.0,1.6129032258064515,0.9590163934426228,1
HF_L5_002,2023-07-23,62,50,25,250,88,36.0,309.5833333333333,48.0,1.6756756756756757,2.840909090909091,1
HF_L5_002,2023-07-24,67,39,27,182,105,41.0,315.2682926829268,59.0,1.5952380952380951,1.7333333333333334,1
HF_L5_002,2023-07-25,64,48,29,181,94,43.0,286.4651162790698,55.0,1.4545454545454546,1.925531914893617,1
HF_L5_002,2023-07-26,67,33,26,260,99,32.0,301.53125,42.0,2.0303030303030303,2.6262626262626263,1
HF_L5_002,2023-07-27,58,41,24,153,121,33.0,276.8484848484849,53.0,1.7058823529411764,1.2644628099173554,1
HF_L5_002,2023-07-28,85,32,22,215,109,45.0,312.64444444444445,63.0,1.8478260869565213,1.972477064220184,1
HF_L5_002,2023-07-29,88,44,21,220,94,21.0,300.6666666666667,34.0,4.0,2.3404255319148937,1
HF_L5_002,2023-07-30,37,41,24,219,97,22.0,322.3181818181818,41.0,1.608695652173913,2.2577319587628866,1
HF_L5_002,2023-07-31,86,46,23,131,91,29.0,310.17241379310343,38.0,2.8666666666666667,1.4395604395604396,1
HF_L5_002,2023-08-01,47,38,18,225,76,37.0,278.56756756756755,61.0,1.236842105263158,2.960526315789474,1
HF_L5_002,2023-08-02,54,45,22,211,71,38.0,276.7631578947368,55.0,1.3846153846153846,2.971830985915493,1
HF_L5_002,2023-08-03,65,35,23,234,103,41.0,312.7560975609756,58.0,1.5476190476190477,2.271844660194174,1
HF_L5_002,2023-08-04,76,38,24,189,129,27.0,290.9259259259259,41.0,2.7142857142857144,1.4651162790697674,1
HF_L5_002,2023-08-05,73,51,22,217,121,31.0,353.03225806451616,56.0,2.28125,1.793388429752066,1
HF_L5_002,2023-08-06,79,43,19,152,96,27.0,287.1481481481481,39.0,2.821428571428572,1.5833333333333333,1
HF_L5_002,2023-08-07,59,41,24,171,124,35.0,297.51428571428573,57.0,1.6388888888888888,1.3790322580645162,1
HF_L5_002,2023-08-08,56,37,26,221,104,25.0,319.28,53.0,2.1538461538461537,2.125,1
HF_L5_002,2023-08-09,78,45,23,144,98,43.0,343.0,64.0,1.7727272727272727,1.469387755102041,1
HF_L5_002,2023-08-10,66,42,24,225,72,31.0,309.4516129032258,51.0,2.0625,3.125,1
HF_L5_002,2023-08-11,83,52,23,190,95,25.0,284.24,36.0,3.1923076923076925,2.0,1
HF_L5_002,2023-08-12,77,39,21,235,103,34.0,318.7647058823529,50.0,2.2,2.2815533980582523,1
HF_L5_002,2023-08-13,87,15,25,238,127,31.0,266.4516129032258,38.0,2.71875,1.874015748031496,1
HF_L5_002,2023-08-14,59,42,26,178,103,22.0,268.95454545454544,24.0,2.565217391304348,1.7281553398058251,1
HF_L5_002,2023-08-15,68,30,11,136,111,43.0,306.6046511627907,63.0,1.5454545454545454,1.2252252252252251,1
HF_L5_002,2023-08-16,60,32,24,226,104,43.0,260.09302325581393,64.0,1.3636363636363635,2.173076923076923,1
HF_L5_002,2023-08-17,64,34,25,175,87,33.0,325.7878787878788,56.0,1.8823529411764703,2.011494252873564,1
HF_L5_002,2023-08-18,81,33,15,176,113,37.0,282.5405405405405,47.0,2.131578947368421,1.5575221238938053,1
HF_L5_002,2023-08-19,76,27,29,170,123,33.0,310.6363636363636,35.0,2.235294117647059,1.3821138211382114,1
HF_L5_002,2023-08-20,54,36,16,182,85,38.0,299.2894736842105,57.0,1.3846153846153846,2.1411764705882352,1
HF_L5_002,2023-08-21,66,50,20,167,88,37.0,265.1081081081081,48.0,1.736842105263158,1.8977272727272727,1
HF_L5_002,2023-08-22,66,34,14,218,73,33.0,277.5757575757576,52.0,1.9411764705882355,2.9863013698630136,1
HF_L5_002,2023-08-23,69,27,25,169,120,32.0,283.5625,37.0,2.090909090909091,1.4083333333333334,1
HF_L5_002,2023-08-24,57,47,20,184,70,41.0,318.0975609756098,61.0,1.3571428571428572,2.628571428571429,1
HF_L5_002,2023-08-25,69,25,18,212,123,41.0,317.4390243902439,68.0,1.6428571428571428,1.7235772357723578,1
HF_L5_002,2023-08-26,32,18,17,157,88,25.0,289.64,47.0,1.2307692307692308,1.7840909090909092,1
HF_L5_002,2023-08-27,72,30,19,244,114,29.0,274.7931034482759,37.0,2.4,2.1403508771929824,1
HF_L5_002,2023-08-28,77,45,21,207,74,37.0,295.8918918918919,44.0,2.026315789473684,2.7972972972972974,1
HF_L5_002,2023-08-29,72,41,28,196,129,34.0,271.7352941176471,49.0,2.057142857142857,1.5193798449612403,1
HF_L5_002,2023-08-30,63,31,23,231,119,35.0,355.9428571428571,58.0,1.75,1.9411764705882355,1
HF_L5_002,2023-08-31,53,35,27,183,78,28.0,324.6428571428572,43.0,1.827586206896552,2.3461538461538463,1
HF_L5_002,2023-09-01,73,36,24,128,102,24.0,258.0416666666667,27.0,2.92,1.2549019607843137,1
HF_L5_002,2023-09-02,62,46,23,141,74,33.0,295.5757575757576,51.0,1.8235294117647056,1.9054054054054053,1
HF_L5_002,2023-09-03,63,44,19,140,75,35.0,248.5428571428572,47.0,1.75,1.8666666666666667,1
HF_L5_002,2023-09-04,88,41,17,238,110,33.0,304.7878787878788,50.0,2.588235294117647,2.163636363636364,1
HF_L5_002,2023-09-05,63,26,14,191,88,37.0,291.5135135135135,63.0,1.6578947368421053,2.1704545454545454,1
HF_L5_002,2023-09-06,51,42,20,176,108,37.0,281.8378378378378,52.0,1.3421052631578947,1.6296296296296295,1
HF_L5_002,2023-09-07,73,48,23,232,97,31.0,262.61290322580646,42.0,2.28125,2.391752577319588,1
HF_L5_002,2023-09-08,61,36,23,183,109,37.0,313.6756756756757,43.0,1.605263157894737,1.6788990825688073,1
HF_L5_002,2023-09-09,60,44,27,118,125,27.0,309.44444444444446,44.0,2.142857142857143,0.944,1
HF_L5_002,2023-09-10,81,34,29,228,95,37.0,302.1351351351352,46.0,2.131578947368421,2.4,1
HF_L5_002,2023-09-11,43,40,18,187,129,42.0,282.7857142857143,74.0,1.0,1.449612403100775,1
HF_L5_002,2023-09-12,72,18,22,179,135,39.0,324.5897435897436,60.0,1.8,1.325925925925926,1
HF_L5_002,2023-09-13,53,31,31,192,97,36.0,308.69444444444446,56.0,1.4324324324324325,1.9793814432989687,1
HF_L5_002,2023-09-14,60,41,24,145,80,31.0,321.7741935483871,52.0,1.875,1.8125,1
HF_L5_002,2023-09-15,61,36,24,201,87,37.0,318.81081081081084,52.0,1.605263157894737,2.310344827586207,1
HF_L5_002,2023-09-16,82,45,21,216,89,35.0,321.7142857142857,48.0,2.2777777777777777,2.426966292134832,1
HF_L5_002,2023-09-17,71,43,27,140,95,25.0,296.16,41.0,2.730769230769231,1.4736842105263157,1
HF_L5_002,2023-09-18,44,31,18,192,93,31.0,271.38709677419354,41.0,1.375,2.064516129032258,1
HF_L5_002,2023-09-19,62,40,24,192,81,36.0,304.0833333333333,61.0,1.6756756756756757,2.3703703703703702,1
HF_L5_002,2023-09-20,54,33,30,226,99,23.0,357.8695652173913,41.0,2.25,2.282828282828283,1
HF_L5_002,2023-09-21,64,38,25,172,80,30.0,303.0,41.0,2.064516129032258,2.15,1
HF_L5_002,2023-09-22,43,24,19,200,111,33.0,262.1212121212121,64.0,1.2647058823529411,1.8018018018018016,1
HF_L5_002,2023-09-23,46,45,22,108,70,39.0,318.0769230769231,60.0,1.15,1.542857142857143,1
HF_L5_002,2023-09-24,91,33,21,259,120,34.0,328.55882352941177,41.0,2.6,2.158333333333333,1
HF_L5_002,2023-09-25,43,39,25,263,90,33.0,348.09090909090907,47.0,1.2647058823529411,2.922222222222222,1
HF_L5_002,2023-09-26,46,31,25,191,104,33.0,330.45454545454544,52.0,1.3529411764705883,1.8365384615384608,1
HF_L5_002,2023-09-27,80,52,20,222,56,39.0,321.3589743589744,66.0,2.0,3.9642857142857135,1
HF_L5_002,2023-09-28,74,39,27,176,90,35.0,288.42857142857144,48.0,2.055555555555556,1.9555555555555555,1
HF_L5_002,2023-09-29,71,40,15,169,109,39.0,246.6153846153846,45.0,1.775,1.5504587155963303,1
HF_L5_002,2023-09-30,70,40,26,142,108,28.0,273.67857142857144,35.0,2.413793103448276,1.3148148148148149,1
HF_L5_002,2023-10-01,73,45,20,208,106,24.0,247.875,41.0,2.92,1.962264150943396,1
HF_L5_002,2023-10-02,53,34,19,223,91,46.0,285.8695652173913,74.0,1.127659574468085,2.4505494505494507,1
HF_L5_002,2023-10-03,51,42,25,237,94,37.0,265.72972972972974,62.0,1.3421052631578947,2.521276595744681,1
HF_L5_002,2023-10-04,57,31,24,271,91,32.0,282.28125,44.0,1.7272727272727273,2.978021978021978,1
HF_L5_002,2023-10-05,51,52,23,286,112,45.0,291.1555555555556,63.0,1.108695652173913,2.5535714285714284,1
HF_L5_002,2023-10-06,50,51,21,257,90,34.0,356.47058823529414,50.0,1.4285714285714286,2.855555555555556,1
HF_L5_002,2023-10-07,60,28,23,283,94,34.0,301.52941176470586,69.0,1.7142857142857142,3.0106382978723403,1
HF_L5_002,2023-10-08,86,30,16,185,112,40.0,328.225,62.0,2.097560975609756,1.6517857142857142,1
HF_L5_002,2023-10-09,75,28,20,171,101,32.0,291.0625,56.0,2.272727272727273,1.693069306930693,1
HF_L5_002,2023-10-10,56,52,19,240,97,32.0,288.03125,49.0,1.696969696969697,2.4742268041237114,1
HF_L5_002,2023-10-11,46,35,20,170,105,31.0,281.2258064516129,43.0,1.4375,1.619047619047619,1
HF_L5_002,2023-10-12,52,53,15,156,126,33.0,314.6060606060606,41.0,1.5294117647058822,1.238095238095238,1
HF_L5_002,2023-10-13,65,49,20,291,98,32.0,292.78125,43.0,1.9696969696969693,2.9693877551020407,1
HF_L5_002,2023-10-14,56,40,26,173,88,27.0,249.22222222222223,44.0,2.0,1.9659090909090908,1
HF_L5_002,2023-10-15,68,42,28,175,97,28.0,334.5357142857143,39.0,2.3448275862068964,1.8041237113402064,1
HF_L5_002,2023-10-16,52,31,26,249,78,37.0,324.4054054054054,45.0,1.368421052631579,3.1923076923076925,1
HF_L5_002,2023-10-17,45,40,21,156,90,37.0,278.94594594594594,63.0,1.1842105263157894,1.7333333333333334,1
HF_L5_002,2023-10-18,42,38,21,257,99,28.0,276.9642857142857,41.0,1.4482758620689655,2.595959595959596,1
HF_L5_002,2023-10-19,59,36,23,223,113,29.0,287.3448275862069,40.0,1.9666666666666663,1.9734513274336285,1
HF_L5_002,2023-10-20,75,48,16,122,117,39.0,259.4871794871795,49.0,1.875,1.0427350427350428,1
HF_L5_002,2023-10-21,54,30,28,112,130,30.0,284.7333333333333,52.0,1.7419354838709675,0.8615384615384616,1
HF_L5_002,2023-10-22,57,45,26,191,86,32.0,275.59375,39.0,1.7272727272727273,2.2209302325581395,1
HF_L5_002,2023-10-23,76,32,28,171,91,39.0,295.05128205128204,56.0,1.9,1.879120879120879,1
HF_L5_002,2023-10-24,55,36,18,256,103,29.0,334.2068965517241,42.0,1.8333333333333333,2.485436893203884,1
HF_L5_002,2023-10-25,70,55,18,219,97,31.0,354.1935483870968,57.0,2.1875,2.2577319587628866,1
HF_L5_002,2023-10-26,45,27,24,148,119,46.0,344.5434782608696,72.0,0.9574468085106383,1.2436974789915969,1
HF_L5_002,2023-10-27,85,44,15,191,122,34.0,321.52941176470586,56.0,2.4285714285714284,1.5655737704918034,1
HF_L5_002,2023-10-28,66,37,21,167,76,37.0,296.72972972972974,72.0,1.736842105263158,2.1973684210526314,1
HF_L5_002,2023-10-29,65,33,19,194,113,33.0,307.72727272727275,47.0,1.911764705882353,1.7168141592920354,1
HF_L5_002,2023-10-30,76,38,20,161,119,29.0,260.8965517241379,48.0,2.533333333333333,1.3529411764705883,1
HF_L5_002,2023-10-31,85,38,19,181,97,33.0,306.5757575757576,63.0,2.5,1.865979381443299,1
HF_L5_002,2023-11-01,66,41,21,201,104,31.0,308.0,41.0,2.0625,1.932692307692308,1
HF_L5_002,2023-11-02,45,54,17,225,114,33.0,326.06060606060606,56.0,1.3235294117647058,1.973684210526316,1
HF_L5_002,2023-11-03,75,36,24,213,89,35.0,264.54285714285714,39.0,2.083333333333333,2.393258426966292,1
HF_L5_002,2023-11-04,78,35,26,196,100,30.0,285.7,47.0,2.5161290322580645,1.96,1
HF_L5_002,2023-11-05,57,43,20,237,81,38.0,304.6578947368421,62.0,1.4615384615384617,2.925925925925926,1
HF_L5_002,2023-11-06,74,28,24,90,86,23.0,316.7391304347826,27.0,3.083333333333333,1.0465116279069768,1
HF_L5_002,2023-11-07,73,36,22,160,84,33.0,293.3333333333333,42.0,2.147058823529412,1.9047619047619049,1
HF_L5_002,2023-11-08,66,38,18,214,105,49.0,339.85714285714283,80.0,1.32,2.038095238095238,1
HF_L5_002,2023-11-09,60,37,22,224,113,31.0,301.06451612903226,45.0,1.875,1.982300884955752,1
